source,period,Label,count
57590,2017,1,1
57591,2016,1,1
57592,2016,1,1
57593,2014,1,7
57594,2014,1,1
57594,2015,1,2
57595,2014,-1,1
57595,2014,1,2
57595,2015,-1,1
57595,2015,1,2
57597,2016,1,4
57597,2017,1,2
57598,2014,1,1
57600,2015,1,1
57601,2016,1,4
57602,2016,1,6
57603,2014,-1,9
57603,2014,1,6
57603,2015,-1,7
57603,2015,1,2
57603,2016,-1,1
57603,2016,1,3
57605,2016,1,1
57605,2017,1,1
57606,2016,1,3
57608,2014,1,1
57609,2014,1,1
57610,2015,1,2
57610,2016,1,3
57610,2017,1,1
57611,2014,1,1
57612,2014,1,19
57613,2015,1,2
57614,2016,1,2
57615,2014,1,1
57615,2015,1,2
57617,2014,1,1
57618,2015,1,1
57619,2015,1,1
57619,2016,1,11
57619,2017,1,3
57620,2016,1,2
57621,2015,1,3
57621,2016,1,2
57622,2017,1,10
57623,2015,1,1
57624,2016,1,1
57625,2017,1,1
57626,2014,1,2
57626,2015,1,4
57626,2016,1,1
57627,2016,1,1
57628,2017,1,3
57629,2014,-1,1
57629,2014,1,12
57629,2015,1,7
57629,2016,1,4
57629,2017,1,2
57630,2014,1,4
57630,2015,1,1
57630,2017,1,1
57631,2015,1,1
57633,2015,1,3
57636,2016,1,1
57637,2014,1,1
57638,2015,1,1
57640,2016,1,1
57641,2014,1,4
57641,2015,1,7
57641,2016,1,2
57641,2017,1,1
57642,2015,1,1
57643,2015,1,1
57644,2015,-1,1
57644,2015,1,23
57644,2016,1,11
57645,2014,1,8
57645,2015,-1,1
57645,2015,1,15
57645,2016,-1,2
57645,2016,1,7
57645,2017,1,4
57646,2015,1,2
57647,2015,1,1
57648,2016,1,2
57649,2016,1,1
57650,2015,1,1
57651,2015,1,1
57652,2014,1,1
57654,2015,1,2
57655,2015,1,16
57655,2016,1,30
57655,2017,-1,1
57655,2017,1,29
57656,2017,1,1
57657,2017,1,1
57660,2016,1,11
57660,2017,1,7
57661,2016,1,1
57662,2014,1,3
57662,2015,-1,1
57662,2015,1,9
57662,2016,1,1
57662,2017,1,2
57663,2014,1,1
57663,2015,1,1
57664,2015,1,1
57665,2016,1,1
57666,2014,1,2
57666,2016,1,2
57666,2017,1,1
57667,2015,1,1
57668,2016,1,2
57669,2014,1,1
57669,2016,1,1
57670,2014,1,47
57670,2015,1,16
57670,2016,1,46
57670,2017,1,10
57671,2015,1,18
57671,2016,1,15
57672,2016,1,1
57673,2014,1,12
57673,2015,-1,8
57673,2015,1,106
57673,2016,-1,11
57673,2016,1,109
57673,2017,-1,1
57673,2017,1,9
57674,2014,1,2
57675,2014,1,2
57675,2015,1,14
57675,2016,1,7
57675,2017,1,7
57676,2014,1,1
57677,2014,1,1
57678,2014,1,1
57681,2014,1,11
57681,2015,1,7
57681,2016,1,15
57681,2017,1,2
57683,2015,1,12
57683,2016,-1,1
57683,2016,1,21
57683,2017,1,3
57685,2015,1,1
57686,2016,1,1
57687,2017,1,1
57688,2014,1,1
57689,2014,1,1
57690,2015,1,2
57691,2015,1,1
57692,2016,-1,1
57693,2015,1,3
57693,2016,1,2
57693,2017,1,1
57694,2015,1,1
57695,2015,-1,1
57696,2015,1,5
57696,2016,1,2
57696,2017,1,1
57697,2015,1,1
57698,2016,1,2
57699,2016,1,1
57701,2017,1,1
57702,2015,1,1
57703,2015,1,1
57704,2016,-1,1
57705,2014,1,1
57707,2014,1,2
57708,2015,1,1
57709,2015,1,1
57711,2014,1,2
57711,2015,1,1
57711,2016,1,1
57712,2014,1,1
57714,2016,1,1
57715,2015,1,11
57716,2015,1,1
57717,2016,1,2
57718,2014,1,1
57719,2015,1,2
57719,2016,1,1
57720,2015,1,1
57721,2014,1,3
57721,2015,1,8
57721,2016,1,12
57721,2017,-1,1
57721,2017,1,2
57722,2014,1,3
57723,2017,1,1
57725,2016,1,1
57726,2015,1,3
57727,2015,1,1
57728,2014,1,23
57728,2015,1,23
57728,2016,1,16
57728,2017,1,9
57729,2014,1,1
57729,2015,1,2
57729,2016,1,2
57732,2015,1,1
57732,2016,1,1
57733,2016,1,3
57734,2015,1,2
57735,2015,1,1
57736,2015,1,1
57737,2014,1,2
57737,2015,1,1
57737,2017,1,1
57738,2015,1,1
57739,2016,1,1
57740,2016,1,1
57743,2017,1,2
57744,2015,1,1
57746,2016,1,2
57747,2015,-1,1
57748,2015,1,1
57749,2015,1,1
57749,2016,1,1
57750,2014,1,4
57750,2015,1,5
57750,2016,1,2
57750,2017,1,1
57751,2015,1,5
57752,2014,1,1
57752,2015,1,6
57752,2016,1,3
57752,2017,1,2
57753,2015,1,1
57754,2015,-1,1
57754,2015,1,26
57754,2016,-1,1
57754,2016,1,21
57754,2017,1,6
57755,2015,1,1
57757,2014,1,1
57757,2015,1,2
57757,2016,1,4
57758,2014,1,1
57758,2016,1,1
57759,2015,1,1
57760,2014,1,2
57760,2015,1,1
57761,2014,1,1
57761,2015,1,1
57762,2016,1,1
57763,2015,1,1
57764,2016,1,1
57766,2016,1,3
57767,2016,1,1
57769,2016,1,9
57771,2014,1,2
57771,2015,1,1
57772,2014,1,1
57772,2015,1,6
57772,2016,1,2
57773,2014,1,9
57773,2015,1,7
57774,2016,1,2
57775,2016,1,2
57776,2015,1,1
57777,2014,1,1
57777,2015,1,2
57777,2016,1,5
57778,2015,1,1
57779,2016,1,1
57779,2017,1,4
57780,2015,1,1
57781,2015,1,1
57782,2015,1,1
57783,2014,1,5
57783,2015,1,7
57783,2016,1,6
57783,2017,1,4
57784,2014,1,1
57784,2015,1,1
57784,2016,1,1
57785,2017,-1,1
57787,2017,1,1
57789,2014,1,1
57790,2017,1,1
57791,2014,1,1
57793,2014,1,1
57793,2015,1,1
57793,2016,1,4
57795,2015,1,2
57796,2014,1,10
57796,2015,1,4
57796,2016,1,2
57797,2014,1,6
57797,2015,1,6
57797,2016,1,9
57797,2017,1,3
57798,2015,1,1
57799,2016,1,1
57800,2015,-1,1
57801,2014,1,1
57802,2014,1,1
57802,2015,1,9
57802,2016,1,17
57802,2017,1,2
57803,2016,1,1
57804,2016,1,1
57804,2017,1,2
57805,2015,1,1
57805,2016,-1,1
57806,2014,-1,3
57806,2014,1,11
57806,2015,-1,2
57806,2015,1,2
57807,2016,1,1
57808,2017,1,2
57809,2015,1,1
57809,2016,-1,1
57809,2016,1,7
57810,2015,1,1
57810,2016,1,1
57811,2014,1,1
57812,2014,1,3
57812,2015,1,1
57814,2015,1,1
57815,2015,1,1
57815,2016,1,7
57816,2014,1,2
57817,2014,1,1
57818,2015,-1,1
57818,2015,1,1
57818,2016,-1,1
57818,2017,-1,1
57820,2014,1,11
57820,2015,1,5
57820,2016,1,10
57820,2017,1,3
57821,2015,1,1
57823,2016,1,1
57824,2014,1,1
57825,2014,-1,1
57825,2016,1,1
57826,2015,-1,1
57826,2015,1,7
57827,2016,1,1
57828,2014,1,6
57828,2015,-1,1
57828,2015,1,16
57828,2016,1,10
57828,2017,-1,1
57828,2017,1,15
57829,2014,1,1
57829,2016,1,1
57830,2014,-1,1
57830,2014,1,5
57830,2015,1,4
57830,2016,1,3
57831,2017,1,1
57832,2014,1,1
57833,2014,1,1
57834,2016,1,1
57836,2016,1,2
57837,2015,1,1
57838,2017,1,7
57839,2016,1,1
57840,2014,1,1
57841,2016,1,1
57843,2014,1,5
57843,2015,1,10
57843,2016,1,4
57843,2017,1,4
57844,2015,-1,1
57844,2015,1,1
57845,2015,1,1
57846,2016,1,2
57847,2014,1,1
57847,2017,1,4
57849,2015,1,2
57850,2016,1,1
57850,2017,-1,1
57850,2017,1,3
57851,2014,1,11
57851,2015,1,18
57851,2016,1,23
57851,2017,1,5
57852,2014,1,4
57852,2016,1,1
57852,2017,-1,1
57852,2017,1,5
57853,2014,1,1
57856,2016,1,1
57856,2017,1,1
57857,2014,1,17
57857,2015,-1,1
57857,2015,1,4
57857,2016,1,16
57857,2017,1,4
57858,2015,1,1
57859,2016,1,2
57859,2017,1,1
57861,2015,1,1
57865,2014,1,5
57865,2015,1,3
57865,2016,1,3
57865,2017,1,2
57866,2014,1,1
57867,2017,1,1
57868,2016,1,1
57869,2014,1,13
57869,2015,1,3
57869,2016,1,9
57870,2014,-1,2
57871,2014,1,6
57871,2015,1,1
57872,2016,1,1
57874,2014,1,1
57875,2014,1,1
57876,2014,1,2
57876,2016,1,1
57876,2017,1,1
57877,2014,1,1
57877,2016,1,1
57878,2015,1,2
57878,2016,1,2
57878,2017,1,1
57879,2015,1,1
57881,2014,-1,1
57881,2014,1,17
57881,2015,-1,2
57881,2015,1,26
57881,2016,-1,1
57881,2016,1,20
57881,2017,-1,1
57881,2017,1,9
57882,2016,1,1
57883,2015,1,1
57885,2016,1,1
57886,2016,1,1
57887,2016,1,7
57888,2015,1,1
57889,2017,1,1
57890,2015,1,1
57891,2015,1,2
57891,2016,1,1
57892,2017,1,1
57893,2014,-1,1
57893,2014,1,13
57895,2014,1,1
57897,2015,1,15
57897,2016,1,4
57897,2017,1,2
57898,2015,1,1
57899,2015,1,1
57899,2016,-1,1
57900,2015,1,4
57901,2013,1,2
57901,2014,1,26
57901,2015,-1,1
57901,2015,1,8
57901,2016,1,8
57901,2017,1,6
57902,2014,1,1
57902,2015,1,2
57903,2015,1,3
57904,2016,1,5
57904,2017,1,1
57905,2016,1,1
57906,2015,1,2
57906,2017,1,1
57907,2016,1,1
57908,2016,1,1
57909,2016,1,3
57910,2015,1,7
57910,2016,1,7
57910,2017,1,2
57911,2016,1,2
57913,2014,1,9
57913,2015,1,42
57913,2016,1,34
57913,2017,1,12
57914,2016,1,1
57914,2017,1,1
57915,2014,1,1
57916,2015,1,1
57917,2014,1,2
57918,2014,1,1
57919,2016,-1,1
57919,2016,1,2
57920,2014,1,1
57920,2015,1,1
57922,2015,1,1
57923,2016,1,1
57924,2014,1,2
57924,2015,1,1
57924,2016,1,5
57924,2017,1,2
57925,2017,1,4
57926,2014,1,3
57926,2015,1,8
57927,2016,1,1
57928,2014,1,2
57928,2015,1,3
57929,2016,1,34
57929,2017,1,34
57931,2015,1,1
57932,2015,1,1
57933,2014,1,1
57934,2016,1,2
57934,2017,1,4
57935,2016,1,2
57935,2017,1,1
57936,2014,1,1
57937,2016,1,1
57939,2016,1,3
57939,2017,1,1
57940,2016,1,1
57941,2014,1,3
57941,2016,1,1
57942,2017,1,2
57943,2014,1,1
57944,2014,1,1
57944,2015,1,1
57944,2016,1,1
57945,2014,1,2
57947,2014,1,1
57948,2014,-1,1
57948,2014,1,27
57949,2015,1,1
57949,2016,1,1
57951,2015,1,1
57952,2017,1,1
57954,2014,1,9
57954,2015,-1,1
57954,2015,1,2
57954,2016,1,4
57954,2017,1,2
57955,2016,1,3
57955,2017,1,1
57956,2016,-1,2
57956,2016,1,2
57957,2015,1,1
57958,2015,1,2
57958,2016,1,1
57958,2017,1,1
57959,2015,1,7
57959,2016,1,5
57960,2016,1,4
57960,2017,1,5
57962,2017,1,3
57965,2014,1,1
57965,2015,1,1
57966,2014,1,1
57966,2015,1,4
57967,2015,1,9
57967,2016,1,1
57968,2014,1,4
57968,2015,1,1
57969,2014,1,1
57970,2016,1,50
57970,2017,1,15
57971,2014,1,3
57971,2015,-1,1
57971,2015,1,24
57971,2016,-1,11
57971,2016,1,370
57971,2017,-1,6
57971,2017,1,182
57972,2016,1,1
57974,2014,1,4
57974,2015,1,1
57974,2016,1,1
57975,2015,1,1
57975,2016,1,1
57975,2017,-1,1
57977,2017,1,1
57978,2016,1,1
57978,2017,1,4
57979,2015,1,1
57980,2016,1,1
57981,2016,1,1
57982,2016,1,1
57983,2014,1,1
57984,2016,1,1
57985,2015,1,1
57986,2015,1,1
57987,2014,1,6
57988,2015,1,1
57988,2016,1,1
57989,2015,1,2
57989,2016,1,3
57990,2015,1,1
57991,2016,1,3
57992,2014,1,1
57992,2016,1,1
57993,2014,1,1
57994,2014,1,1
57994,2015,1,10
57994,2016,1,5
57994,2017,1,2
57995,2014,1,4
57996,2014,1,2
57997,2016,1,2
57998,2016,1,1
57999,2014,-1,3
57999,2014,1,56
57999,2015,-1,2
57999,2015,1,54
57999,2016,-1,2
57999,2016,1,64
57999,2017,1,18
58000,2014,1,1
58001,2017,1,1
58002,2016,1,1
58003,2015,1,1
58003,2016,1,2
58003,2017,1,1
58004,2015,1,1
58006,2016,1,1
58007,2014,-1,1
58007,2014,1,20
58007,2015,-1,4
58007,2015,1,27
58007,2016,-1,9
58007,2016,1,58
58007,2017,-1,4
58007,2017,1,9
58008,2015,1,1
58009,2014,1,1
58009,2015,1,1
58009,2016,1,1
58009,2017,1,3
58010,2015,1,1
58011,2014,-1,3
58011,2014,1,72
58011,2015,-1,6
58011,2015,1,115
58011,2016,-1,3
58011,2016,1,55
58011,2017,-1,1
58011,2017,1,19
58012,2014,1,1
58013,2015,1,8
58013,2016,1,9
58013,2017,1,3
58014,2017,1,7
58016,2014,1,1
58016,2015,1,1
58017,2014,1,1
58017,2015,1,1
58017,2016,1,1
58018,2014,1,3
58018,2015,1,1
58018,2016,1,1
58019,2016,-1,1
58019,2016,1,1
58019,2017,1,4
58021,2014,1,4
58021,2015,1,2
58022,2017,1,3
58023,2014,1,1
58023,2015,1,7
58023,2016,1,2
58025,2016,1,1
58026,2014,1,1
58026,2016,1,1
58028,2016,1,1
58029,2015,1,1
58031,2014,1,2
58031,2015,1,2
58031,2016,1,3
58032,2014,1,1
58033,2017,1,1
58035,2014,1,2
58036,2016,-1,1
58037,2014,1,4
58038,2015,1,1
58039,2015,1,1
58043,2014,1,21
58043,2015,-1,11
58043,2015,1,28
58043,2016,-1,16
58043,2016,1,44
58043,2017,-1,5
58043,2017,1,15
58044,2015,1,1
58044,2016,1,2
58046,2014,1,8
58046,2015,1,25
58046,2016,-1,2
58046,2016,1,22
58046,2017,1,6
58047,2016,1,1
58048,2015,1,2
58049,2014,1,1
58050,2014,1,2
58051,2014,-1,2
58051,2014,1,3
58051,2015,1,7
58051,2016,1,5
58051,2017,1,2
58052,2016,1,1
58053,2016,1,1
58055,2014,1,1
58056,2015,1,6
58056,2016,1,11
58056,2017,1,4
58057,2017,1,1
58058,2014,1,2
58058,2015,1,1
58060,2015,1,1
58061,2015,1,1
58061,2017,1,2
58062,2014,-1,1
58062,2014,1,4
58063,2017,1,1
58064,2014,1,2
58065,2016,1,1
58066,2016,1,1
58068,2015,-1,1
58068,2016,1,1
58070,2016,1,1
58070,2017,1,1
58071,2016,1,1
58073,2017,1,1
58075,2015,1,1
58076,2016,1,1
58076,2017,1,1
58077,2016,1,1
58078,2017,-1,1
58079,2014,1,2
58079,2015,1,1
58079,2016,1,5
58079,2017,1,2
58080,2016,1,2
58081,2016,1,1
58081,2017,1,1
58082,2016,1,1
58083,2016,-1,3
58083,2016,1,2
58084,2014,1,2
58084,2016,1,1
58085,2014,1,3
58085,2015,1,5
58085,2016,1,15
58085,2017,1,6
58086,2014,1,1
58087,2016,1,1
58088,2014,1,1
58088,2016,1,1
58089,2016,1,1
58090,2015,1,1
58090,2016,1,2
58092,2015,1,2
58092,2016,1,1
58093,2014,1,5
58093,2015,1,2
58093,2016,1,1
58095,2016,1,1
58096,2016,1,1
58097,2014,1,1
58097,2015,1,1
58097,2016,1,4
58097,2017,1,6
58099,2014,1,1
58102,2014,1,4
58102,2015,1,1
58104,2016,1,3
58105,2016,1,2
58106,2015,1,1
58106,2017,1,1
58107,2016,1,1
58108,2016,-1,1
58109,2016,1,1
58110,2014,1,3
58110,2015,-1,1
58110,2015,1,1
58110,2016,1,3
58110,2017,1,3
58111,2016,1,3
58112,2015,1,1
58113,2016,1,3
58113,2017,1,2
58114,2014,1,4
58116,2014,1,1
58117,2015,1,1
58117,2016,1,2
58118,2016,1,1
58119,2014,1,2
58119,2015,1,1
58119,2016,1,5
58119,2017,1,1
58121,2016,1,1
58123,2016,1,20
58125,2016,1,3
58126,2016,1,1
58129,2015,1,1
58131,2014,1,5
58131,2015,1,4
58131,2016,1,1
58133,2017,-1,2
58134,2014,-1,3
58134,2014,1,33
58134,2015,-1,9
58134,2015,1,54
58134,2016,-1,3
58134,2016,1,25
58134,2017,1,4
58135,2016,1,12
58136,2016,1,2
58137,2015,1,1
58138,2015,1,1
58139,2015,1,12
58139,2016,1,3
58139,2017,1,1
58140,2014,1,5
58140,2015,1,2
58141,2017,1,3
58142,2014,1,4
58142,2015,1,2
58142,2016,1,2
58142,2017,1,1
58143,2015,1,2
58144,2015,1,1
58145,2016,1,1
58146,2016,1,1
58147,2015,-1,6
58147,2015,1,20
58149,2015,1,1
58149,2016,1,6
58149,2017,1,2
58150,2015,1,4
58151,2014,1,2
58151,2015,-1,1
58151,2015,1,5
58151,2016,-1,2
58151,2016,1,4
58151,2017,1,2
58152,2015,1,1
58152,2016,1,1
58153,2016,1,1
58154,2014,1,1
58155,2015,1,5
58155,2016,1,6
58155,2017,1,1
58156,2015,1,4
58156,2016,-1,1
58156,2016,1,1
58157,2014,1,1
58157,2015,1,4
58157,2016,1,5
58157,2017,1,1
58158,2015,1,1
58159,2014,1,1
58159,2015,1,1
58161,2015,1,2
58162,2014,1,1
58162,2015,1,1
58163,2014,1,1
58164,2014,1,1
58164,2015,1,1
58165,2017,1,1
58166,2014,1,1
58166,2015,1,2
58166,2016,1,3
58166,2017,1,1
58167,2016,1,2
58169,2016,1,1
58170,2014,-1,1
58170,2014,1,1
58171,2015,1,16
58172,2016,1,2
58172,2017,1,1
58173,2014,1,1
58173,2016,1,1
58174,2015,1,1
58175,2017,1,1
58176,2016,1,1
58177,2015,1,2
58177,2016,1,1
58178,2017,1,1
58179,2016,1,1
58179,2017,1,3
58181,2014,1,1
58181,2016,1,1
58182,2015,1,2
58182,2016,1,1
58182,2017,1,1
58183,2016,1,1
58183,2017,1,1
58184,2014,1,1
58184,2015,1,2
58184,2016,1,3
58185,2016,1,2
58186,2017,-1,1
58186,2017,1,1
58188,2015,1,1
58189,2017,-1,1
58190,2015,1,10
58190,2016,-1,3
58190,2016,1,6
58190,2017,1,3
58191,2014,1,4
58191,2015,1,2
58191,2016,1,2
58191,2017,1,1
58192,2016,1,1
58193,2017,1,5
58194,2014,1,10
58194,2015,1,5
58194,2016,1,3
58194,2017,1,3
58195,2015,1,1
58195,2016,1,5
58196,2015,1,2
58197,2017,1,1
58198,2015,1,1
58199,2014,1,2
58200,2016,1,1
58201,2014,1,9
58202,2014,1,1
58202,2015,1,4
58203,2014,-1,1
58204,2014,1,1
58205,2017,1,1
58206,2014,1,7
58206,2015,-1,3
58206,2015,1,15
58206,2016,-1,2
58206,2016,1,26
58206,2017,-1,1
58206,2017,1,3
58207,2015,1,1
58208,2017,1,1
58209,2014,1,1
58210,2014,1,5
58211,2015,1,3
58211,2016,-1,1
58212,2017,1,6
58213,2017,1,1
58214,2015,1,1
58214,2016,1,1
58215,2016,1,5
58215,2017,1,1
58216,2016,1,1
58217,2016,-1,1
58218,2016,-1,2
58218,2016,1,9
58219,2014,1,1
58220,2014,1,2
58220,2015,1,2
58221,2016,1,7
58221,2017,1,1
58222,2014,1,1
58223,2015,1,1
58224,2016,1,1
58225,2016,1,1
58226,2016,1,4
58226,2017,1,2
58227,2015,1,1
58228,2016,1,1
58228,2017,-1,1
58228,2017,1,1
58229,2015,1,1
58229,2016,1,2
58229,2017,1,1
58230,2016,-1,1
58231,2014,1,1
58234,2016,1,1
58235,2016,1,1
58236,2017,-1,1
58236,2017,1,2
58237,2016,1,1
58240,2015,1,1
58240,2017,1,1
58241,2014,-1,11
58241,2014,1,109
58241,2015,-1,14
58241,2015,1,164
58241,2016,-1,11
58241,2016,1,199
58241,2017,-1,8
58241,2017,1,87
58242,2016,1,1
58243,2014,1,1
58244,2015,1,2
58244,2016,1,1
58244,2017,1,1
58245,2016,1,5
58246,2016,1,7
58248,2015,1,1
58250,2016,1,1
58251,2016,1,1
58252,2016,1,1
58253,2015,1,1
58254,2016,-1,1
58254,2016,1,2
58255,2014,1,1
58257,2016,1,1
58258,2016,1,1
58259,2017,1,1
58260,2015,1,1
58260,2016,1,1
58261,2017,1,1
58262,2015,1,1
58263,2015,1,1
58266,2015,1,1
58268,2014,1,1
58268,2016,1,2
58269,2017,1,1
58270,2015,1,1
58271,2014,1,20
58271,2015,1,17
58271,2016,1,26
58271,2017,1,5
58272,2015,1,1
58274,2016,1,1
58275,2014,1,1
58275,2015,1,1
58275,2016,1,1
58276,2017,1,1
58278,2014,-1,2
58278,2014,1,92
58278,2015,1,75
58278,2016,1,66
58278,2017,1,30
58279,2014,1,20
58279,2015,1,15
58279,2016,1,22
58279,2017,1,9
58280,2014,-1,2
58280,2014,1,14
58280,2015,-1,2
58280,2015,1,15
58280,2016,-1,2
58280,2016,1,21
58280,2017,1,3
58281,2015,1,1
58282,2014,1,4
58282,2015,1,8
58282,2016,1,5
58282,2017,1,3
58283,2014,1,10
58283,2015,1,15
58283,2016,1,11
58283,2017,1,2
58284,2016,1,1
58284,2017,1,2
58285,2016,1,2
58286,2015,1,6
58287,2014,1,2
58287,2015,1,1
58288,2014,1,2
58289,2014,1,1
58290,2015,1,5
58291,2014,1,1
58291,2016,1,1
58292,2015,1,1
58293,2014,1,1
58293,2016,1,1
58294,2015,1,10
58294,2016,1,9
58294,2017,1,1
58295,2016,1,1
58296,2014,1,1
58296,2016,1,1
58298,2016,1,2
58299,2015,1,1
58301,2015,1,1
58302,2017,1,1
58303,2015,1,1
58304,2014,1,4
58304,2015,1,7
58304,2016,1,2
58304,2017,1,1
58305,2015,-1,1
58305,2015,1,1
58306,2014,-1,1
58306,2014,1,60
58306,2015,1,48
58306,2016,-1,3
58306,2016,1,38
58306,2017,-1,1
58306,2017,1,6
58307,2016,1,1
58308,2016,1,1
58310,2016,1,1
58312,2014,1,1
58312,2015,1,3
58313,2015,1,1
58316,2014,1,2
58317,2016,1,2
58317,2017,1,1
58318,2014,1,5
58319,2016,1,1
58319,2017,1,2
58321,2014,1,1
58321,2015,1,4
58321,2017,1,1
58323,2016,1,1
58324,2015,1,1
58325,2014,1,1
58326,2016,1,1
58327,2014,1,20
58327,2015,1,39
58329,2015,-1,1
58330,2014,1,6
58330,2015,1,4
58330,2016,1,6
58330,2017,1,1
58331,2016,1,2
58332,2016,1,1
58333,2016,1,1
58334,2015,1,2
58334,2016,-1,1
58334,2016,1,2
58336,2016,1,1
58337,2017,-1,1
58337,2017,1,3
58338,2014,1,1
58339,2015,1,2
58341,2014,1,3
58341,2015,1,1
58343,2014,1,3
58343,2016,1,1
58343,2017,1,1
58344,2014,1,2
58344,2015,1,21
58344,2016,-1,1
58344,2016,1,14
58344,2017,1,4
58345,2014,1,4
58346,2014,1,4
58346,2015,1,6
58346,2016,1,8
58346,2017,1,1
58348,2014,1,1
58349,2015,1,1
58350,2014,-1,2
58350,2014,1,5
58350,2015,-1,2
58350,2015,1,27
58350,2016,-1,1
58350,2016,1,14
58351,2015,1,3
58352,2016,1,4
58353,2015,1,2
58353,2016,1,4
58354,2014,1,1
58354,2015,1,1
58354,2016,1,1
58355,2016,1,3
58356,2017,1,1
58358,2016,1,1
58359,2017,1,1
58360,2014,1,1
58361,2014,1,2
58361,2015,1,5
58361,2016,1,1
58361,2017,1,1
58362,2017,1,4
58363,2014,1,3
58363,2015,1,2
58364,2014,1,2
58366,2016,1,1
58366,2017,1,1
58367,2017,1,3
58368,2016,1,1
58369,2016,1,1
58370,2014,1,1
58371,2016,1,8
58372,2014,1,1
58373,2014,1,1
58374,2016,1,4
58375,2014,1,3
58377,2015,1,1
58378,2015,1,1
58378,2016,1,1
58379,2014,1,1
58380,2014,-1,15
58380,2014,1,38
58380,2015,-1,17
58380,2015,1,35
58380,2016,-1,8
58380,2016,1,27
58380,2017,1,5
58381,2016,1,1
58382,2016,1,1
58384,2015,1,1
58385,2015,1,2
58385,2016,1,9
58386,2014,1,1
58386,2015,1,2
58386,2016,1,3
58387,2014,1,2
58388,2017,1,1
58389,2016,1,1
58390,2016,1,1
58392,2014,-1,9
58392,2014,1,49
58392,2015,-1,2
58392,2015,1,28
58392,2016,-1,3
58392,2016,1,15
58392,2017,1,10
58393,2015,1,1
58394,2017,1,1
58396,2014,1,1
58396,2016,1,1
58396,2017,1,2
58397,2016,1,3
58397,2017,1,1
58398,2016,-1,1
58398,2016,1,2
58398,2017,-1,1
58398,2017,1,4
58399,2014,1,10
58399,2015,1,11
58399,2016,1,21
58399,2017,1,3
58400,2015,1,1
58401,2016,1,1
58402,2014,1,3
58402,2015,-1,1
58402,2015,1,17
58402,2016,1,14
58402,2017,1,2
58403,2016,1,2
58404,2016,1,4
58404,2017,1,1
58405,2017,-1,15
58405,2017,1,31
58406,2015,1,1
58406,2016,-1,1
58406,2016,1,1
58408,2015,-1,1
58409,2016,1,1
58410,2014,1,2
58411,2014,-1,10
58411,2014,1,87
58411,2015,-1,13
58411,2015,1,45
58411,2016,-1,11
58411,2016,1,52
58411,2017,1,18
58412,2016,1,1
58413,2017,-1,1
58414,2015,1,1
58416,2014,1,1
58417,2016,1,1
58418,2014,1,1
58419,2015,1,4
58420,2016,1,1
58421,2016,1,1
58422,2015,1,1
58423,2014,1,11
58425,2015,1,1
58425,2016,1,2
58426,2017,1,1
58427,2014,1,1
58427,2015,-1,1
58428,2016,1,1
58429,2014,1,4
58429,2016,1,1
58431,2017,1,2
58432,2015,1,1
58434,2016,1,2
58435,2016,1,2
58436,2015,1,1
58437,2014,1,6
58438,2014,-1,8
58438,2014,1,130
58438,2015,-1,6
58438,2015,1,120
58438,2016,-1,5
58438,2016,1,91
58438,2017,1,28
58439,2014,1,3
58439,2016,1,1
58440,2014,1,1
58441,2015,1,2
58442,2015,1,1
58443,2015,1,2
58443,2016,1,2
58443,2017,1,1
58445,2014,1,1
58445,2015,1,1
58445,2016,1,1
58446,2014,1,3
58446,2015,1,6
58447,2015,1,1
58449,2015,1,1
58450,2015,1,1
58451,2016,1,1
58453,2014,1,4
58454,2016,-1,1
58455,2016,1,1
58456,2014,1,47
58456,2015,-1,1
58456,2015,1,34
58456,2016,-1,1
58456,2016,1,28
58456,2017,1,6
58457,2014,1,3
58457,2015,-1,2
58457,2015,1,6
58457,2016,1,5
58457,2017,1,4
58458,2014,-1,1
58458,2014,1,18
58458,2015,1,15
58458,2016,1,8
58458,2017,1,2
58459,2014,1,3
58459,2015,-1,1
58459,2015,1,9
58459,2016,1,4
58459,2017,1,1
58460,2016,1,1
58463,2016,1,1
58464,2016,1,2
58465,2015,1,1
58466,2016,1,1
58467,2014,1,3
58467,2015,1,23
58467,2016,-1,1
58467,2016,1,12
58467,2017,1,4
58468,2014,1,1
58468,2015,1,7
58468,2016,1,11
58469,2015,1,5
58469,2016,-1,13
58469,2016,1,32
58469,2017,-1,9
58469,2017,1,19
58470,2014,1,1
58471,2016,1,1
58472,2016,1,1
58473,2017,1,1
58474,2014,1,3
58474,2015,1,4
58474,2016,1,4
58476,2016,1,8
58477,2015,-1,2
58477,2015,1,5
58478,2017,1,1
58481,2014,1,1
58481,2015,1,1
58482,2015,1,1
58483,2015,1,1
58484,2014,1,1
58484,2017,-1,2
58484,2017,1,6
58485,2017,1,1
58486,2014,1,2
58486,2016,1,1
58486,2017,1,1
58487,2015,1,13
58488,2017,1,1
58489,2014,1,1
58490,2017,1,2
58492,2016,1,2
58493,2015,1,1
58494,2015,-1,1
58494,2015,1,2
58494,2016,1,2
58496,2015,1,1
58496,2016,1,4
58497,2015,1,1
58497,2016,1,1
58498,2014,1,1
58498,2015,1,1
58499,2014,1,1
58501,2016,1,1
58502,2017,1,2
58503,2014,1,2
58503,2015,1,2
58503,2016,1,5
58504,2017,1,4
58506,2015,1,1
58508,2014,-1,1
58508,2014,1,4
58508,2015,1,5
58508,2016,1,4
58508,2017,1,2
58509,2014,1,3
